1546,0.0070030019999999995
1547,0.3299090588
1548,1e-05
1549,0.051068117
1550,0.005865680799999999
1551,1e-05
1552,0.9999899999999999
1553,0.1098296747
1554,0.023582795099999998
1555,0.023640675899999998
1556,0.2067017619
1557,0.0274495835
1558,0.6536146429
1559,0.0412440799
1560,0.8669048219
1561,0.2087116018
1562,0.6122285163000001
1563,1e-05
1564,1e-05
1565,0.21759501420000002
1566,0.6300032272999999
1567,0.9999899999999999
1568,0.45645533039999997
1569,0.21028157329999997
1570,0.1321488504
1571,0.5463763342
1572,0.0361159266
1573,1e-05
1574,0.0202324256
1575,0.006549820400000001
1576,0.9554688628
1577,0.9999899999999999
1578,0.498958409
1579,0.6374717622
1580,0.0042150378999999995
1581,0.0125920886
1582,0.0287678952
1583,1e-05
1584,0.9999899999999999
1585,1e-05
1586,0.6066076615
1587,0.9851774662999999
1588,1e-05
1589,0.9001081941
1590,0.6410354316
1591,1e-05
1592,0.3066369049
1593,0.0009615317999999999
1594,0.5923644569
1595,0.0360100117
1596,0.0040107777
1597,1e-05
1598,0.4262780423
1599,0.2296793784
1600,0.1111597892
1601,0.44200323469999997
1602,0.0085298897
1603,0.3140546479
1604,0.9000939872
1605,0.7094596729000001
1606,0.099571924
1607,0.9928084147
1608,0.42961304009999995
1609,0.9179582512000001
1610,0.010148596800000001
1611,0.0076506375
1612,1e-05
1613,0.017228511999999998
1614,1e-05
1615,0.06955978759999999
1616,0.6023611755
1617,1e-05
1618,0.0230000008
1619,0.0202450798
1620,0.0964160543
1621,0.4793850532
1622,0.073386935
1623,1e-05
1624,0.6879207306
1625,0.051060312999999996
1626,0.5448583057999999
1627,0.5774453578000001
1628,0.0594519879
1629,0.0567607025
1630,0.50319308
1631,0.2550608203
1632,0.24980084670000002
1633,0.059440632599999994
1634,4.82688e-05
1635,0.4210483627
1636,1e-05
1637,0.1109229857
1638,1e-05
1639,0.0407563257
1640,0.9999899999999999
1641,0.25391179269999997
1642,1e-05
1643,0.0226009073
1644,0.6452842758
1645,0.9999899999999999
1646,0.19269365309999997
1647,0.9999899999999999
1648,0.11228043900000001
1649,0.3978541192
1650,0.45989946159999995
1651,0.9554243208
1652,0.0788953885
1653,0.9999899999999999
1654,0.9999899999999999
1655,0.9999899999999999
1656,0.5397971759
1657,1e-05
1658,0.295537238
1659,0.7586592556999999
1660,0.47743756460000003
1661,1e-05
1662,0.5290829788
1663,1e-05
1664,0.2769512845
1665,0.33868223020000005
1666,1e-05
1667,0.5196685936
1668,0.0028235675
1669,1e-05
1670,0.0443466764
1671,0.033470816699999996
1672,0.1944730011
1673,0.006198334000000001
1674,0.060636177
1675,0.0765004039
1676,0.060065665
1677,0.774675442
1678,0.012233830400000001
1679,1e-05
1680,0.1328176272
1681,0.1305636826
1682,0.11176942949999999
1683,1e-05
1684,0.2484330616
1685,0.0220375781
1686,0.025081012599999997
1687,0.0316827613
1688,0.9999899999999999
1689,0.5732388484000001
1690,0.7395551328
1691,0.3937494162
1692,0.9999899999999999
1693,0.46834364770000003
1694,0.247408735
1695,1e-05
1696,0.8911681616
1697,0.0206024195
1698,1e-05
1699,0.000610503
1700,0.24443972309999998
1701,0.1480451384
1702,1e-05
1703,0.0034708261
1704,0.9200531231999999
1705,0.2865486537
1706,0.3061611177
1707,1e-05
1708,1e-05
1709,0.9999899999999999
1710,0.9999899999999999
1711,0.5962649468
1712,0.015781753
1713,0.9999899999999999
1714,0.9999899999999999
1715,1e-05
1716,0.18698336350000003
1717,0.5721253938
1718,0.4628290012
1719,0.9999899999999999
1720,0.17196948899999998
1721,0.9999899999999999
1722,0.46420361920000003
1723,0.24075183809999998
1724,1e-05
1725,1e-05
1726,0.006256876
1727,0.010846181000000002
1728,0.5026714690999999
1729,0.6464237358
1730,0.45338523280000004
1731,0.00034604709999999997
1732,1e-05
1733,0.9999899999999999
1734,0.8921639365999999
1735,0.8350491106999999
1736,1e-05
1737,0.5873225209
1738,0.055371456799999996
1739,0.4770203381
1740,1e-05
1741,0.8653709162000001
1742,0.8652139136
1743,0.2851366218
1744,1e-05
1745,1e-05
1746,0.9999899999999999
1747,0.17483149190000002
1748,1e-05
1749,0.18962844329999998
1750,0.0327628694
1751,1e-05
1752,0.00029275419999999996
1753,1e-05
1754,0.1895481373
1755,1e-05
1756,0.9484926017
1757,0.9416892171
1758,0.9944128965000001
1759,0.9934843177
1760,0.0153034948
1761,0.0033829776
1762,0.3531184273
1763,0.5990461883
1764,0.9999899999999999
1765,0.004010151599999999
1766,0.3952897283
1767,0.5505227749
1768,0.4277454569
1769,1e-05
1770,0.5957435181
1771,0.9999899999999999
1772,0.21195685179999998
1773,0.016856096799999998
1774,0.01118107
1775,0.4839135967
1776,1e-05
1777,0.603225879
1778,0.1024655174
1779,0.5995806998
1780,0.6996045556
1781,0.0036854907000000003
1782,0.09603994199999999
1783,0.5454363912
1784,0.8424837734999999
1785,0.6885690061
1786,0.9677614567
1787,1e-05
1788,1e-05
1789,0.18932701429999998
1790,0.07665529530000001
1791,0.9999899999999999
1792,0.0184818803
1793,0.0017981119000000001
1794,0.0377896556
1795,0.31229673350000003
1796,0.7029995901
1797,0.5648195203
1798,0.5172978613
1799,0.9999899999999999
1800,0.0044095248
1801,0.0153358289
1802,0.0874578174
1803,0.0837190611
1804,0.7224337665999999
1805,0.0058547612
1806,0.0036334994000000002
1807,0.8589411714
1808,1e-05
1809,1e-05
1810,1e-05
1811,0.020122565800000002
1812,0.2576878542
1813,1e-05
1814,0.008205060699999999
1815,0.0010305269
1816,0.0014725603
1817,1e-05
1818,0.01572173
1819,1e-05
1820,0.8893204686
1821,0.6445456265999999
1822,0.4815275168
1823,1e-05
1824,0.9999899999999999
1825,0.6398344744
1826,0.2714752457
1827,0.2836828234
1828,0.1126744573
1829,0.0954845713
1830,0.0444735928
1831,0.15978014029999998
1832,0.0844071283
1833,0.0192818653
1834,0.0074149457
1835,0.4684356032
1836,0.0188047139
1837,0.9687297641
1838,0.276506426
1839,0.5940882490999999
1840,0.9999899999999999
1841,0.5554826919
1842,0.9999899999999999
1843,0.305896431
1844,0.0212459139
1845,0.9999899999999999
1846,0.4664149107
1847,0.0017933448000000002
1848,0.0544001091
1849,0.41634061969999997
1850,1e-05
1851,1e-05
1852,1e-05
1853,0.9999899999999999
1854,0.7731958672
1855,0.4262609187
1856,0.9999899999999999
1857,0.34579035189999996
1858,0.156416586
1859,0.4792691683
1860,1e-05
1861,0.9999899999999999
1862,0.5753878336
1863,1e-05
1864,0.353783095
1865,0.9999899999999999
1866,1e-05
1867,0.5343648320000001
1868,0.9984007987000001
1869,0.4264655658
1870,0.1828961733
1871,0.08737470609999999
1872,0.0156450226
1873,0.9999899999999999
1874,0.0545108514
1875,0.5543489099000001
1876,0.3753948071
1877,0.0320655095
1878,0.9999899999999999
1879,0.36001042240000003
1880,1e-05
1881,0.6877830384999999
1882,0.46059106450000004
1883,0.6194998569
1884,0.0143377575
1885,1e-05
1886,0.6192310643
1887,0.0029984559000000004
1888,1e-05
1889,0.4626674484
1890,0.8429980526
1891,0.9999899999999999
1892,0.5916669198
1893,0.9964296573
1894,0.608334795
1895,1e-05
1896,1e-05
1897,0.3885785586
1898,0.9026395816
1899,0.9999899999999999
1900,0.4746778416
1901,0.0037409137
1902,1e-05
1903,0.9347353331999999
1904,0.33845169350000004
1905,0.8442949496
1906,0.586864811
1907,0.535522548
1908,1e-05
1909,0.9143095441
1910,0.0104151062
1911,0.49563815969999997
1912,0.023996731
1913,0.5810791499
1914,0.9999899999999999
1915,0.0346009124
1916,0.0738540271
1917,0.38778970009999997
1918,1e-05
1919,0.9900330447
1920,0.571038995
1921,1e-05
1922,1e-05
1923,1e-05
1924,0.6417232078
1925,0.4239614872
1926,0.9999899999999999
1927,0.5212856902
1928,1e-05
1929,1e-05
1930,0.9184254484000001
1931,0.2128206241
1932,1e-05
1933,1e-05
1934,0.0266717413
1935,1e-05
1936,0.6537495607
1937,0.053069550800000004
1938,0.0272175533
1939,0.0392081771
1940,0.9999899999999999
1941,0.9999899999999999
1942,0.9867491843999999
1943,0.1834329806
1944,0.2477746632
1945,1e-05
1946,0.9999899999999999
1947,0.3125469776
1948,0.0374656277
1949,0.6385800246
1950,1e-05
1951,1e-05
1952,1e-05
1953,0.0349976233
1954,0.9999899999999999
1955,0.7620400118999999
1956,0.4961301868
1957,1e-05
1958,0.2786023238
1959,0.7178538667000001
1960,0.022641023
1961,0.9999899999999999
1962,0.323683952
1963,0.6348265282
1964,1e-05
1965,0.9999899999999999
1966,0.9999899999999999
1967,0.0282821079
1968,0.7944838648
1969,1e-05
1970,1e-05
1971,0.0806784629
1972,1e-05
1973,0.4730380209
1974,1e-05
1975,1e-05
1976,0.4714782076
1977,0.006949228199999999
1978,0.8836921337
1979,1e-05
1980,1e-05
1981,1e-05
1982,0.9918571511
1983,0.0436632425
1984,0.9569120997
1985,0.9999899999999999
1986,0.611679248
1987,0.9085151582
1988,0.0035895314
1989,0.47928813340000004
1990,0.9999899999999999
1991,0.17496361559999998
1992,0.5528641455
1993,1e-05
1994,1e-05
1995,1e-05
1996,0.8845604711
1997,0.3313986351
1998,0.5641123145
1999,0.6468767182999999
2000,0.5573193804
2001,0.7858131773
2002,1e-05
2003,1e-05
2004,1e-05
2005,0.9999899999999999
2006,0.5061533914
2007,1e-05
2008,0.0110487099
2009,0.9999899999999999
2010,0.0245378206
2011,0.6332688813
2012,0.8832230803
2013,0.8520445651
2014,0.035091244300000005
2015,0.48323121020000004
2016,0.038381995499999995
2017,0.033549672
2018,0.0235245619
2019,0.5889987363
2020,0.8654903729000001
2021,0.20933578579999998
2022,1e-05
2023,0.2501442061
2024,0.1512723425
2025,0.14230271390000002
2026,0.6780277734000001
2027,0.0188110696
2028,1e-05
2029,0.0026048463
2030,0.7824524706999999
2031,0.18529869399999999
2032,0.0738894839
2033,0.5684855827
2034,0.6855486958
2035,0.7268408937999999
2036,0.5658270986
2037,0.9999899999999999
2038,0.9999899999999999
2039,0.4717672604
2040,0.0334208587
2041,0.9999899999999999
2042,0.37668372079999995
2043,0.2530091319
2044,0.05713771769999999
2045,0.0047707135999999995
2046,0.042370302400000004
2047,0.6880507664
2048,0.9999899999999999
2049,0.9999899999999999
2050,0.9999899999999999
2051,0.45200879829999996
2052,0.2130465862
2053,0.0168761496
2054,0.0182791852
2055,0.5262048656
2056,0.5036980136
2057,1e-05
2058,0.730076105
2059,0.8852952391
2060,0.8149837215000001
2061,0.8974049868999999
2062,0.5547356266
2063,0.8081047120999999
2064,0.5266833676
2065,0.5690689092
2066,0.9949002385
2067,0.9999899999999999
2068,0.008476439399999999
2069,0.0572160436
2070,0.3453102816
2071,0.9999899999999999
2072,0.9999899999999999
2073,0.5585139685
2074,0.38393506340000005
2075,0.5306942004
2076,0.014229126399999998
2077,1e-05
2078,0.9169186443
2079,0.3330936365
2080,0.5392336823
2081,0.9999899999999999
2082,0.14202110310000002
2083,0.9999899999999999
2084,0.5321666017
2085,0.9999899999999999
2086,0.23387737460000002
2087,0.2062751271
2088,0.0158184899
2089,0.0084389518
2090,1e-05
2091,0.4785748833
2092,0.5323441949000001
2093,0.8808912220999999
2094,0.4587595875
2095,0.8958897197
2096,0.5816136895
2097,0.0125653643
2098,0.0179278265
2099,0.0053028675
2100,0.8860387025
2101,1e-05
2102,0.6749604828
2103,0.9999899999999999
2104,0.0165316772
2105,0.8760093511
2106,0.6933589585
2107,0.9787436915000001
2108,0.117069867
2109,0.9999899999999999
2110,0.9998727640999999
2111,0.9999899999999999
2112,0.2985249765
2113,0.31776851829999997
2114,1e-05
2115,1e-05
2116,0.9999899999999999
2117,0.4710958839
2118,0.1429921627
2119,0.8342157294
2120,0.9999899999999999
2121,0.5466073379999999
2122,0.4821139028
2123,0.6330175585
2124,0.0162787132
2125,0.9999899999999999
2126,0.5218461441
2127,0.9999899999999999
2128,1e-05
2129,0.0048397528
2130,0.2865259692
2131,1e-05
2132,1e-05
2133,0.9999899999999999
2134,0.4176356897
2135,0.5347489334000001
2136,0.33772236829999996
2137,0.5975029779
2138,0.7668225739
2139,0.0534746993
2140,0.0041229783
2141,0.0221202487
2142,0.0126534251
2143,0.2348732953
2144,0.0528336118
2145,0.6539929402
2146,0.3623327279
2147,0.9999899999999999
2148,0.6668700482
2149,0.5254863311
2150,0.9999899999999999
2151,0.6202520604
2152,0.40885398549999996
2153,0.9993171115999999
2154,0.061154357400000005
2155,0.14421809859999998
2156,1e-05
2157,1e-05
2158,1e-05
2159,0.6098893846
2160,0.7498252587
2161,0.0287251349
2162,1e-05
2163,0.5588833455
2164,0.47132307939999996
2165,0.9999899999999999
2166,0.9872846697
2167,0.9999899999999999
2168,0.034386968999999996
2169,0.9289597490000001
2170,0.9999899999999999
2171,0.4837658836
2172,0.1355264881
2173,0.018760135600000002
2174,0.7120722488
2175,0.42456469729999996
2176,1e-05
2177,0.5834609607
2178,0.5107759141
2179,0.3908365882
2180,0.9260523677
2181,0.5877091722
2182,0.9253278576
2183,0.40815804270000006
2184,1e-05
2185,0.1661839269
2186,0.9999899999999999
2187,0.09212399880000001
2188,0.9961122917
2189,0.9948342679000001
2190,0.9999899999999999
2191,0.2312574368
2192,0.9999899999999999
2193,0.9923497354
2194,0.0065000604
2195,0.0025880846
2196,0.9938531596
2197,0.0017169356
2198,0.8445239402
2199,0.0016129983
2200,0.0047947848
2201,0.0221072758
2202,0.6881486864
2203,0.2351721762
2204,0.40840004950000003
2205,0.3581646557
2206,0.6157337052
2207,0.9999899999999999
2208,0.287418844
2209,0.6870042462
2210,0.6378672086
2211,0.9613813641
2212,0.9933658083
2213,1e-05
2214,0.9999899999999999
2215,0.4220413808
2216,0.010573975
2217,0.0084962943
2218,0.0488080292
2219,0.6771584482999999
2220,1e-05
2221,1e-05
2222,0.9641934387000001
2223,0.9954090259999999
2224,0.8020919170999999
2225,0.8070771218
2226,1e-05
2227,1e-05
2228,0.7607924872
2229,0.3540094257
2230,0.6526404943999999
2231,0.3529398849
2232,0.021829635099999998
2233,0.011367251299999999
2234,0.7244683149
2235,0.8989534312
2236,0.8845310875
2237,0.9999899999999999
2238,0.3015380074
2239,0.050592665099999996
2240,1e-05
2241,0.9828392689
2242,0.6830305769
2243,0.0114121962
2244,0.0027571791
2245,0.24835584370000002
2246,1e-05
2247,0.6180179395000001
2248,0.0390271908
2249,0.0335493675
2250,0.9360724316
2251,0.0313165529
2252,0.9943560365999999
2253,0.8450031577
2254,0.9085273531
2255,0.4850033032
2256,0.9965028613
2257,0.28865391809999996
2258,0.0408316208
2259,0.023071841699999998
2260,0.8879538729
2261,0.4403542216
2262,0.0261433322
2263,0.1938728466
2264,1e-05
2265,0.9999899999999999
2266,0.1183466611
2267,0.3759158514
2268,0.021184062099999998
2269,0.0016334771
2270,0.4198054054
2271,0.9999899999999999
2272,0.9999899999999999
2273,0.9999899999999999
2274,0.7068321487
2275,0.3476294928
2276,0.80671335
2277,0.35185786399999996
2278,0.4772404793
2279,0.9999899999999999
2280,0.38880638240000004
2281,0.6045484085
2282,0.026936591200000002
2283,0.7149680512000001
2284,0.0072866847
2285,0.9450104268
2286,0.9056805915
2287,0.9999899999999999
2288,0.8743503473
2289,0.4362845577
2290,1e-05
2291,1e-05
2292,0.18785806219999998
2293,0.8955206693000001
2294,1e-05
2295,0.0178918447
2296,0.36681667020000003
2297,0.0058538803
2298,1e-05
2299,1e-05
2300,0.028438236600000003
2301,0.0668135495
2302,0.5455503579
2303,0.9957234095999999
2304,0.9999899999999999
2305,0.6373722128
2306,0.9925417064000001
2307,0.7413992971
2308,0.980245905
2309,0.9999899999999999
2310,0.5294974974000001
2311,0.19480477559999998
2312,0.0501279254
2313,0.5807080582999999
2314,0.0645843229
2315,1e-05
2316,1e-05
2317,0.3296875269
2318,0.22028778370000002
2319,0.8264074142
2320,1e-05
2321,1e-05
2322,1e-05
2323,0.0029741790000000004
2324,0.0598675084
2325,0.0599152228
2326,0.0015405876000000002
2327,0.9999899999999999
2328,1e-05
2329,1.78203e-05
2330,1e-05
2331,1e-05
2332,0.0227520111
2333,0.0181581576
2334,1e-05
2335,1e-05
2336,0.0810512613
2337,1e-05
2338,0.0473512964
2339,0.0366933693
2340,0.14428631279999998
2341,1e-05
2342,1e-05
2343,0.0324745595
2344,0.0052351282
2345,0.0564691274
2346,0.11378261070000001
2347,0.1793137222
2348,0.0203016498
2349,0.6910272701000001
2350,0.0499668958
2351,1e-05
2352,0.4146575597
2353,0.0083106327
2354,1e-05
2355,0.031783008599999996
2356,0.014930851699999999
2357,0.0078942699
2358,1e-05
2359,1e-05
2360,1e-05
2361,0.06490303900000001
2362,0.2087736793
2363,1e-05
2364,1e-05
2365,1e-05
2366,1e-05
2367,1e-05
2368,0.0006261556
2369,0.7445294403
2370,0.023749031099999998
2371,0.37242974030000003
2372,1e-05
2373,0.004689018400000001
2374,0.0833169393
2375,0.0073809795
2376,0.019521076499999998
2377,1e-05
2378,1e-05
2379,0.0039343805
2380,1e-05
2381,0.0678200513
2382,1e-05
2383,1e-05
2384,0.0073625705
2385,1e-05
2386,0.0317021279
2387,0.1747220489
2388,0.9524018070999999
2389,1e-05
2390,0.13293160240000002
2391,0.1891705722
2392,0.018138811
2393,1e-05
2394,0.0014579316
2395,0.1594764848
2396,1e-05
2397,0.03841399
2398,0.047771985499999996
2399,0.114453858
2400,0.000311453
2401,0.025626584100000002
2402,0.0272988573
2403,0.0401534424
2404,1e-05
2405,0.9913774261
2406,0.0022229774
2407,1e-05
2408,1e-05
2409,1e-05
2410,1e-05
2411,0.0760812154
2412,0.0118071155
2413,0.3077682137
2414,0.0069809015
2415,1e-05
2416,0.092191784
2417,1e-05
2418,1e-05
2419,1e-05
2420,1e-05
2421,1e-05
2422,0.0562722666
2423,0.019065833799999998
2424,1e-05
2425,1e-05
2426,0.12850853199999998
2427,0.2864005968
2428,0.9999899999999999
2429,1e-05
2430,1e-05
2431,0.46975278270000004
2432,1e-05
2433,1e-05
2434,1e-05
2435,0.0594725422
2436,1e-05
2437,0.9301762426000001
2438,1e-05
2439,1e-05
2440,1e-05
2441,0.2340716236
2442,0.5423591342
2443,1e-05
2444,1e-05
2445,1e-05
2446,0.0222852211
2447,0.009055586
2448,0.1338727818
2449,0.0174576281
2450,1e-05
2451,1e-05
2452,1e-05
2453,1e-05
2454,0.5417985707
2455,0.0736909782
2456,0.0064722486
2457,0.0044003628999999995
2458,0.0047701933
2459,0.3086347779
2460,1e-05
2461,0.0046910746
2462,1e-05
2463,1e-05
2464,0.0318679504
2465,0.0331429597
2466,0.013444469099999998
2467,0.0656956061
2468,1e-05
2469,0.1052515894
2470,1e-05
2471,0.1482024596
2472,0.017919498500000002
2473,0.0917499668
2474,1e-05
2475,0.016168774099999998
2476,0.0017221760999999998
2477,1e-05
2478,1e-05
2479,0.0282301777
2480,0.1475163766
2481,1e-05
2482,0.0148018056
2483,1e-05
2484,0.0095409098
2485,0.16288972029999998
2486,0.0656329999
2487,0.0763864309
2488,0.0047656311
2489,0.3948691632
2490,0.0749265969
2491,0.1327545116
2492,1e-05
2493,1e-05
2494,1e-05
2495,0.22588091719999998
2496,0.3721719201
2497,1e-05
2498,0.5545832750999999
2499,0.0174126805
2500,0.0741333992
2501,0.1435008353
2502,1e-05
2503,0.0411945183
2504,0.0590120962
2505,0.0106414747
2506,0.0348428959
2507,0.0101763294
2508,1e-05
2509,0.3471329404
2510,0.0387265387
2511,0.0397510776
2512,0.2014696916
2513,1e-05
2514,0.2124464067
2515,0.0137541794
2516,1e-05
2517,8.255440000000001e-05
2518,0.0669690612
2519,1e-05
2520,0.0355774016
2521,0.001951895
2522,0.0109443759
2523,1e-05
2524,0.014155085100000001
2525,0.2705137687
2526,1e-05
2527,1e-05
2528,0.0591913509
2529,0.013099672
2530,1e-05
2531,0.0334383096
2532,1e-05
2533,0.0720768374
2534,0.42459450130000004
2535,0.0056672859
2536,0.651571922
2537,0.0117666122
2538,0.1881742632
2539,0.012507170900000001
2540,1e-05
2541,1e-05
2542,1e-05
2543,1e-05
2544,0.9351712026000001
